Subject,Year,Race,B,H,HW
4701,1984,Other,0,0,10.90789446
4701,1985,Other,0,0,12.05430772
4701,1986,Other,0,0,12.25802425
4701,1987,Other,0,0,13.47378782
4716,1980,Other,0,0,2.564345906
4716,1981,Other,0,0,3.466666631
4716,1982,Other,0,0,3.976286899
4716,1983,Other,0,0,3.129700921
4716,1984,Other,0,0,4.370629463
4716,1985,Other,0,0,4.385395036
4716,1986,Other,0,0,4.935048357
4716,1987,Other,0,0,5.512003966
4720,1980,Other,0,0,8.083731014
4720,1981,Other,0,0,8.846152885
4720,1982,Other,0,0,10.4829391
4720,1983,Other,0,0,8.773160693
4720,1984,Other,0,0,9.790208946
4720,1985,Other,0,0,9.095633179
4720,1986,Other,0,0,9.551706481
4720,1987,Other,0,0,9.18667337
4759,1980,Other,0,0,5.991888181
4759,1981,Other,0,0,6.50000022
4759,1982,Other,0,0,3.776564542
4759,1983,Other,0,0,5.247498259
4759,1984,Other,0,0,5.899961675
4759,1985,Other,0,0,6.366944203
4759,1986,Other,0,0,6.686194766
4759,1987,Other,0,0,7.043116
4791,1980,Other,0,0,7.111251632
4791,1981,Other,0,0,5.230768986
4791,1982,Other,0,0,5.836960647
4791,1983,Other,0,0,5.474452746
4791,1984,Other,0,0,5.941213466
4791,1985,Other,0,0,5.76796296
4791,1986,Other,0,0,6.460991939
4791,1987,Other,0,0,5.85784189
4811,1980,Other,0,0,2.079530507
4811,1981,Other,0,0,2.65446218
4811,1982,Other,0,0,2.106559469
4811,1983,Other,0,0,2.886354652
4811,1984,Other,0,0,4.845337378
4811,1985,Other,0,0,5.643456679
4811,1986,Other,0,0,5.60366773
4811,1987,Other,0,0,6.92136242
4828,1980,Other,0,0,2.687365624
4828,1981,Other,0,0,4.48735633
4828,1982,Other,0,0,6.059557005
4828,1983,Other,0,0,2.996416267
4828,1984,Other,0,0,2.797202709
4828,1985,Other,0,0,3.806623743
4828,1986,Other,0,0,5.537221147
4828,1987,Other,0,0,3.060385119
4857,1980,Other,0,0,3.125824686
4857,1981,Other,0,0,2.118644062
4857,1982,Other,0,0,2.666240053
4857,1983,Other,0,0,2.922045788
4857,1984,Other,0,0,2.022269176
4857,1985,Other,0,0,1.987281408
4857,1986,Other,0,0,4.693940944
4857,1987,Other,0,0,4.593336676
4858,1980,Other,0,0,3.619450994
4858,1981,Other,0,0,5.197873638
4858,1982,Other,0,0,9.940717528
4858,1983,Other,0,0,9.825940074
4858,1984,Other,0,0,12.43948506
4858,1985,Other,0,0,12.34407515
4858,1986,Other,0,0,13.37238956
4858,1987,Other,0,0,13.16756545
4859,1980,Other,0,0,3.769255847
4859,1981,Other,0,0,2.895237996
4859,1982,Other,0,0,2.711104663
4859,1983,Other,0,0,3.30748188
4859,1984,Other,0,0,3.530123547
4859,1985,Other,0,0,3.573284865
4859,1986,Other,0,0,3.820682485
4859,1987,Other,0,0,3.827780596
4866,1980,Other,0,0,5.451472619
4866,1981,Other,0,0,6.153846165
4866,1982,Other,0,0,6.886374895
4866,1983,Other,0,0,7.154798229
4866,1984,Other,0,0,9.581763991
4866,1985,Other,0,0,11.36954177
4866,1986,Other,0,0,11.14365806
4866,1987,Other,0,0,11.63645183
4881,1980,Other,0,0,3.947491262
4881,1981,Other,0,0,4.49438177
4881,1982,Other,0,0,3.509811824
4881,1983,Other,0,0,3.90683523
4881,1984,Other,0,0,5.340721091
4881,1985,Other,0,0,6.172037562
4881,1986,Other,0,0,6.686194766
4881,1987,Other,0,0,6.658946472
4884,1980,Other,0,0,4.834767123
4884,1981,Other,0,0,4.80769256
4884,1982,Other,0,0,4.584632573
4884,1983,Other,0,0,4.682892558
4884,1984,Other,0,0,5.370552199
4884,1985,Other,0,0,5.847193288
4884,1986,Other,0,0,5.73102383
4884,1987,Other,0,0,5.818226599
4888,1980,Other,0,0,4.335961492
4888,1981,Other,0,0,4.198473442
4888,1982,Other,0,0,4.025550577
4888,1983,Other,0,0,4.400617559
4888,1984,Other,0,0,2.979282304
4888,1985,Other,0,0,4.253354184
4888,1986,Other,0,0,3.459054095
4888,1987,Other,0,0,4.09968935
4901,1980,Other,0,0,3.218020756
4901,1981,Other,0,0,3.404255443
4901,1982,Other,0,0,2.794147619
4901,1983,Other,0,0,3.966994374
4901,1984,Other,0,0,5.530183802
4901,1985,Other,0,0,4.769475349
4901,1986,Other,0,0,4.839531266
4901,1987,Other,0,0,4.654581157
4917,1980,Other,0,0,3.318584149
4917,1981,Other,0,0,2.457757271
4917,1982,Other,0,0,2.751300299
4917,1983,Other,0,0,3.298708527
4917,1984,Other,0,0,3.651828948
4917,1985,Other,0,0,4.218749835
4917,1986,Other,0,0,1.790308238
4917,1987,Other,0,0,3.766536134
4926,1980,Other,0,0,5.217517769
4926,1981,Other,0,0,4.933920708
4926,1982,Other,0,0,4.556846777
4926,1983,Other,0,0,5.080698254
4926,1984,Other,0,0,4.447063034
4926,1985,Other,0,0,4.190236844
4926,1986,Other,0,0,4.331181891
4926,1987,Other,0,0,6.43067158
4982,1980,Other,0,0,2.431197187
4982,1981,Other,0,0,2.913043381
4982,1982,Other,0,0,3.976286899
4982,1983,Other,0,0,3.509264597
4982,1984,Other,0,0,4.034427147
4982,1985,Other,0,0,3.573284865
4982,1986,Other,0,0,3.010234907
4982,1987,Other,0,0,2.888628886
5017,1980,Other,0,0,6.59542523
5017,1981,Other,0,0,7.758008037
5017,1982,Other,0,0,10.47092173
5017,1983,Other,0,0,11.02911598
5017,1984,Other,0,0,12.10328168
5017,1985,Other,0,0,12.37501301
5017,1986,Other,0,0,13.03883703
5017,1987,Other,0,0,12.74468749
5033,1980,Other,0,0,7.020081408
5033,1981,Other,0,0,9.038461499
5033,1982,Other,0,0,10.6636788
5033,1983,Other,0,0,10.0715878
5033,1984,Other,0,0,8.325009074
5033,1985,Other,0,0,12.20575531
5033,1986,Other,0,0,10.18848648
5033,1987,Other,0,0,11.63645183
5048,1980,Other,0,0,1.665577268
5048,1981,Other,0,0,2.99251853
5048,1982,Other,0,0,3.466658366
5048,1983,Other,0,0,3.695510314
5048,1984,Other,0,0,4.448214628
5048,1985,Other,0,0,5.435246262
5048,1986,Other,0,0,7.597301884
5048,1987,Other,0,0,10.43268102
5122,1980,Other,0,0,2.398254108
5122,1981,Other,0,0,5.470085295
5122,1982,Other,0,0,7.711586161
5122,1983,Other,0,0,7.174496152
5122,1984,Other,0,0,9.861933279
5122,1985,Other,0,0,7.313072366
5122,1986,Other,0,0,7.062042569
5122,1987,Other,0,0,6.420793156
5141,1980,Hispanic,0,1,8.623698684
5141,1981,Hispanic,0,1,6.688963517
5141,1982,Hispanic,0,1,7.518797552
5141,1983,Hispanic,0,1,3.268817616
5141,1984,Hispanic,0,1,4.017430518
5141,1985,Hispanic,0,1,9.936407339
5141,1986,Hispanic,0,1,10.18848648
5141,1987,Hispanic,0,1,10.49424966
5147,1980,Hispanic,0,1,7.814179069
5147,1981,Hispanic,0,1,8.406892657
5147,1982,Hispanic,0,1,9.758438898
5147,1983,Hispanic,0,1,7.798364796
5147,1984,Hispanic,0,1,6.466841251
5147,1985,Hispanic,0,1,10.32810837
5147,1986,Hispanic,0,1,12.57439924
5147,1987,Hispanic,0,1,11.78531581
5158,1980,Other,0,0,6.194690537
5158,1981,Other,0,0,6.153846165
5158,1982,Other,0,0,4.85908662
5158,1983,Other,0,0,5.683858117
5158,1984,Other,0,0,7.956116408
5158,1985,Other,0,0,5.958339454
5158,1986,Other,0,0,6.049414241
5158,1987,Other,0,0,8.811927615
5221,1980,Hispanic,0,1,3.953948156
5221,1981,Hispanic,0,1,5.00000015
5221,1982,Hispanic,0,1,4.699248024
5221,1983,Hispanic,0,1,4.912970028
5221,1984,Hispanic,0,1,6.05164083
5221,1985,Hispanic,0,1,6.172037562
5221,1986,Hispanic,0,1,6.049414241
5221,1987,Hispanic,0,1,10.6157124
5223,1980,Other,0,0,4.670025432
5223,1981,Other,0,0,6.083650547
5223,1982,Other,0,0,7.21153811
5223,1983,Other,0,0,6.001077402
5223,1984,Other,0,0,6.393722432
5223,1985,Other,0,0,3.580054802
5223,1986,Other,0,0,4.747323887
5223,1987,Other,0,0,3.110071822
5227,1980,Other,0,0,14.74926283
5227,1981,Other,0,0,1.562499989
5227,1982,Other,0,0,4.699248024
5227,1983,Other,0,0,5.624437795
5227,1984,Other,0,0,2.924196503
5227,1985,Other,0,0,5.875440525
5227,1986,Other,0,0,7.618823835
5227,1987,Other,0,0,6.736893895
5248,1980,Other,0,0,3.120036442
5248,1981,Other,0,0,2.973030277
5248,1982,Other,0,0,7.614986603
5248,1983,Other,0,0,2.842153337
5248,1984,Other,0,0,3.094944337
5248,1985,Other,0,0,3.305654097
5248,1986,Other,0,0,4.83042801
5248,1987,Other,0,0,6.734196019
5252,1980,Other,0,0,1.508777028
5252,1981,Other,0,0,5.384615079
5252,1982,Other,0,0,3.594643903
5252,1983,Other,0,0,4.943728754
5252,1984,Other,0,0,3.431485866
5252,1985,Other,0,0,4.359198158
5252,1986,Other,0,0,3.386513982
5252,1987,Other,0,0,5.307855555
5263,1980,Other,0,0,5.105514066
5263,1981,Other,0,0,4.923076803
5263,1982,Other,0,0,5.241468916
5263,1983,Other,0,0,5.965749536
5263,1984,Other,0,0,4.969946383
5263,1985,Other,0,0,5.357503115
5263,1986,Other,0,0,6.367804207
5263,1987,Other,0,0,4.615526651
5274,1980,Other,0,0,5.289534459
5274,1981,Other,0,0,18.18181823
5274,1982,Other,0,0,5.837575088
5274,1983,Other,0,0,3.816057349
5274,1984,Other,0,0,4.632357488
5274,1985,Other,0,0,6.03281823
5274,1986,Other,0,0,5.414976672
5274,1987,Other,0,0,27.45442667
5335,1980,Other,0,0,4.25459509
5335,1981,Other,0,0,6.153846165
5335,1982,Other,0,0,5.783689713
5335,1983,Other,0,0,4.276915915
5335,1984,Other,0,0,4.447848758
5335,1985,Other,0,0,2.867081971
5335,1986,Other,0,0,4.493850315
5335,1987,Other,0,0,4.409603057
5345,1980,Other,0,0,4.554919302
5345,1981,Other,0,0,2.272727265
5345,1982,Other,0,0,3.511526018
5345,1983,Other,0,0,3.03392657
5345,1984,Other,0,0,4.034427147
5345,1985,Other,0,0,4.13980701
5345,1986,Other,0,0,7.22456373
5345,1987,Other,0,0,7.1266316
5359,1980,Other,0,0,1.276378493
5359,1981,Other,0,0,2.720769359
5359,1982,Other,0,0,2.66988229
5359,1983,Other,0,0,2.887623211
5359,1984,Other,0,0,2.786798713
5359,1985,Other,0,0,3.001376169
5359,1986,Other,0,0,3.601779322
5359,1987,Other,0,0,3.070747639
5368,1980,Other,0,0,3.056977351
5368,1981,Other,0,0,2.123893744
5368,1982,Other,0,0,3.671436947
5368,1983,Other,0,0,4.278882341
5368,1984,Other,0,0,4.503072884
5368,1985,Other,0,0,4.417879535
5368,1986,Other,0,0,4.959593804
5368,1987,Other,0,0,4.51167754
5377,1980,Other,0,0,4.609144737
5377,1981,Other,0,0,5.115384532
5377,1982,Other,0,0,5.133024722
5377,1983,Other,0,0,5.614823218
5377,1984,Other,0,0,4.523545367
5377,1985,Other,0,0,4.441060702
5377,1986,Other,0,0,4.775853231
5377,1987,Other,0,0,4.593336676
5390,1980,Other,0,0,4.94925158
5390,1981,Other,0,0,3.757338716
5390,1982,Other,0,0,4.558688659
5390,1983,Other,0,0,4.322291786
5390,1984,Other,0,0,4.746949825
5390,1985,Other,0,0,4.87019654
5390,1986,Other,0,0,4.819881087
5390,1987,Other,0,0,4.990291647
5419,1980,Other,0,0,1.919181173
5419,1981,Other,0,0,2.493074828
5419,1982,Other,0,0,1.922419712
5419,1983,Other,0,0,3.305329798
5419,1984,Other,0,0,5.083936573
5419,1985,Other,0,0,6.169212874
5419,1986,Other,0,0,6.933831683
5419,1987,Other,0,0,7.450475777
5435,1980,Other,0,0,3.063308408
5435,1981,Other,0,0,3.528881074
5435,1982,Other,0,0,3.297718112
5435,1983,Other,0,0,3.333000002
5435,1984,Other,0,0,4.052460785
5435,1985,Other,0,0,3.635672188
5435,1986,Other,0,0,3.599193752
5435,1987,Other,0,0,3.674669245
5437,1980,Other,0,0,4.769030182
5437,1981,Other,0,0,4.34302326
5437,1982,Other,0,0,3.659991388
5437,1983,Other,0,0,3.657517503
5437,1984,Other,0,0,4.266532736
5437,1985,Other,0,0,4.582034555
5437,1986,Other,0,0,5.024776401
5437,1987,Other,0,0,6.239918915
5497,1980,Other,0,0,3.81722255
5497,1981,Other,0,0,4.423076961
5497,1982,Other,0,0,4.576659072
5497,1983,Other,0,0,4.085305678
5497,1984,Other,0,0,3.761914658
5497,1985,Other,0,0,4.006410023
5497,1986,Other,0,0,5.07200651
5497,1987,Other,0,0,4.016755784
5525,1980,Other,0,0,2.98501616
5525,1981,Other,0,0,4.107244599
5525,1982,Other,0,0,3.439972579
5525,1983,Other,0,0,3.667097396
5525,1984,Other,0,0,2.811873278
5525,1985,Other,0,0,3.755172801
5525,1986,Other,0,0,4.712175444
5525,1987,Other,0,0,4.777070036
5529,1980,Other,0,0,3.539822943
5529,1981,Other,0,0,3.81651365
5529,1982,Other,0,0,5.614034792
5529,1983,Other,0,0,4.942214386
5529,1984,Other,0,0,5.463286972
5529,1985,Other,0,0,5.847193288
5529,1986,Other,0,0,7.42434568
5529,1987,Other,0,0,7.661966784
5531,1980,Other,0,0,5.198283233
5531,1981,Other,0,0,4.642857132
5531,1982,Other,0,0,4.620989652
5531,1983,Other,0,0,6.234251817
5531,1984,Other,0,0,7.827992705
5531,1985,Other,0,0,9.355510148
5531,1986,Other,0,0,10.95262339
5531,1987,Other,0,0,8.81920613
5579,1980,Other,0,0,3.626867823
5579,1981,Other,0,0,4.539007185
5579,1982,Other,0,0,3.546602202
5579,1983,Other,0,0,3.860190717
5579,1984,Other,0,0,4.370629463
5579,1985,Other,0,0,4.405140313
5579,1986,Other,0,0,4.775853231
5579,1987,Other,0,0,5.095541157
5588,1980,Other,0,0,4.105464721
5588,1981,Other,0,0,7.272727086
5588,1982,Other,0,0,5.309616778
5588,1983,Other,0,0,3.123271741
5588,1984,Other,0,0,4.367939746
5588,1985,Other,0,0,4.380455982
5588,1986,Other,0,0,14.71670439
5588,1987,Other,0,0,3.929191635
5599,1980,Other,0,0,7.3746314
5599,1981,Other,0,0,5.00000015
5599,1982,Other,0,0,5.428008503
5599,1983,Other,0,0,6.524058332
5599,1984,Other,0,0,5.918738759
5599,1985,Other,0,0,6.503829933
5599,1986,Other,0,0,5.945401394
5599,1987,Other,0,0,6.185692978
5650,1980,Other,0,0,3.249531347
5650,1981,Other,0,0,4.166666827
5650,1982,Other,0,0,4.166088205
5650,1983,Other,0,0,5.238710385
5650,1984,Other,0,0,6.550095611
5650,1985,Other,0,0,5.118755405
5650,1986,Other,0,0,5.95389683
5650,1987,Other,0,0,4.862157606
5660,1980,Other,0,0,6.332422469
5660,1981,Other,0,0,5.962421465
5660,1982,Other,0,0,7.43585849
5660,1983,Other,0,0,7.024401766
5660,1984,Other,0,0,7.515849269
5660,1985,Other,0,0,7.084473305
5660,1986,Other,0,0,7.266944051
5660,1987,Other,0,0,7.621536306
5665,1980,Other,0,0,4.177730203
5665,1981,Other,0,0,3.648068746
5665,1982,Other,0,0,4.879988439
5665,1983,Other,0,0,3.826230378
5665,1984,Other,0,0,3.512469265
5665,1985,Other,0,0,3.256268175
5665,1986,Other,0,0,3.207029733
5665,1987,Other,0,0,3.582802585
5666,1980,Other,0,0,5.345370121
5666,1981,Other,0,0,4.485981224
5666,1982,Other,0,0,5.422209335
5666,1983,Other,0,0,5.308559848
5666,1984,Other,0,0,5.37923611
5666,1985,Other,0,0,6.756756485
5666,1986,Other,0,0,6.581383087
5666,1987,Other,0,0,8.935066635
5698,1980,Other,0,0,5.545414937
5698,1981,Other,0,0,6.11111144
5698,1982,Other,0,0,4.337767354
5698,1983,Other,0,0,5.702554461
5698,1984,Other,0,0,5.547336986
5698,1985,Other,0,0,8.445945828
5698,1986,Other,0,0,7.959755467
5698,1987,Other,0,0,8.268006097
5699,1980,Other,0,0,6.23208285
5699,1981,Other,0,0,6.923077171
5699,1982,Other,0,0,6.444683329
5699,1983,Other,0,0,4.75910009
5699,1984,Other,0,0,6.880418415
5699,1985,Other,0,0,7.252333232
5699,1986,Other,0,0,7.83544294
5699,1987,Other,0,0,8.574228636
5731,1980,Hispanic,0,1,3.33651102
5731,1981,Hispanic,0,1,2.76923079
5731,1982,Hispanic,0,1,3.723250253
5731,1983,Hispanic,0,1,4.351488079
5731,1984,Hispanic,0,1,4.243881085
5731,1985,Hispanic,0,1,5.522349564
5731,1986,Hispanic,0,1,10.82526665
5731,1987,Hispanic,0,1,4.899558914
5750,1980,Hispanic,0,1,2.854695935
5750,1981,Hispanic,0,1,3.590127196
5750,1982,Hispanic,0,1,5.280054273
5750,1983,Hispanic,0,1,5.140331158
5750,1984,Hispanic,0,1,6.327006232
5750,1985,Hispanic,0,1,6.821725807
5750,1986,Hispanic,0,1,10.18848648
5750,1987,Hispanic,0,1,7.961782526
5755,1980,Hispanic,0,1,3.679649794
5755,1981,Hispanic,0,1,4.000000015
5755,1982,Hispanic,0,1,3.108733333
5755,1983,Hispanic,0,1,6.316676335
5755,1984,Hispanic,0,1,7.060247108
5755,1985,Hispanic,0,1,6.821725807
5755,1986,Hispanic,0,1,6.845389783
5755,1987,Hispanic,0,1,6.736893895
5772,1980,Hispanic,0,1,0.411607325
5772,1981,Hispanic,0,1,3.428571289
5772,1982,Hispanic,0,1,3.855793533
5772,1983,Hispanic,0,1,5.076772025
5772,1984,Hispanic,0,1,5.102424405
5772,1985,Hispanic,0,1,10.43726621
5772,1986,Hispanic,0,1,2.69646445
5772,1987,Hispanic,0,1,4.799656668
5816,1980,Hispanic,0,1,3.556327373
5816,1981,Hispanic,0,1,4.895105047
5816,1982,Hispanic,0,1,3.910563321
5816,1983,Hispanic,0,1,4.294063761
5816,1984,Hispanic,0,1,3.973299387
5816,1985,Hispanic,0,1,2.947612615
5816,1986,Hispanic,0,1,3.973510169
5816,1987,Hispanic,0,1,4.28711431
5823,1980,Hispanic,0,1,3.094250796
5823,1981,Hispanic,0,1,2.622377651
5823,1982,Hispanic,0,1,3.518980091
5823,1983,Hispanic,0,1,3.158338161
5823,1984,Hispanic,0,1,4.370629463
5823,1985,Hispanic,0,1,4.547817123
5823,1986,Hispanic,0,1,3.599193752
5823,1987,Hispanic,0,1,3.364980136
5851,1980,Hispanic,0,1,0.328301796
5851,1981,Hispanic,0,1,4.488832992
5851,1982,Hispanic,0,1,3.240860715
5851,1983,Hispanic,0,1,4.444604965
5851,1984,Hispanic,0,1,6.455083279
5851,1985,Hispanic,0,1,5.839172381
5851,1986,Hispanic,0,1,6.131959473
5851,1987,Hispanic,0,1,7.043116
5857,1980,Hispanic,0,1,1.544425414
5857,1981,Hispanic,0,1,5.872757178
5857,1982,Hispanic,0,1,6.129454163
5857,1983,Hispanic,0,1,6.316676335
5857,1984,Hispanic,0,1,6.387842546
5857,1985,Hispanic,0,1,6.172037562
5857,1986,Hispanic,0,1,5.148246336
5857,1987,Hispanic,0,1,6.563912936
5859,1980,Other,0,0,3.395340339
5859,1981,Other,0,0,10.19607789
5859,1982,Other,0,0,6.488514551
5859,1983,Other,0,0,3.078417407
5859,1984,Other,0,0,3.911750851
5859,1985,Other,0,0,6.120250759
5859,1986,Other,0,0,6.31919489
5859,1987,Other,0,0,5.941629222
6016,1980,Hispanic,0,1,6.403165324
6016,1981,Hispanic,0,1,6.2003845
6016,1982,Hispanic,0,1,6.600000351
6016,1983,Hispanic,0,1,6.878158288
6016,1984,Hispanic,0,1,8.06885431
6016,1985,Hispanic,0,1,7.796258521
6016,1986,Hispanic,0,1,8.278146487
6016,1987,Hispanic,0,1,8.574228636
6020,1980,Black,1,0,1.966753142
6020,1981,Black,1,0,1.717347419
6020,1982,Black,1,0,1.215322785
6020,1983,Black,1,0,1.466137456
6020,1984,Black,1,0,3.01698306
6020,1985,Black,1,0,2.904828007
6020,1986,Black,1,0,3.328239087
6020,1987,Black,1,0,2.846785606
6025,1980,Black,1,0,2.169009203
6025,1981,Black,1,0,1.335559256
6025,1982,Black,1,0,2.47561526
6025,1983,Black,1,0,1.403705799
6025,1984,Black,1,0,3.362022651
6025,1985,Black,1,0,4.492524632
6025,1986,Black,1,0,3.586200093
6025,1987,Black,1,0,0.826125387
6056,1980,Black,1,0,2.978216311
6056,1981,Black,1,0,2.509803942
6056,1982,Black,1,0,2.891844851
6056,1983,Black,1,0,3.368893896
6056,1984,Black,1,0,3.885003835
6056,1985,Black,1,0,1.522958967
6056,1986,Black,1,0,3.55514518
6056,1987,Black,1,0,3.976910746
6094,1980,Black,1,0,5.820286222
6094,1981,Black,1,0,6.769230994
6094,1982,Black,1,0,4.302663962
6094,1983,Black,1,0,3.736452725
6094,1984,Black,1,0,3.694254991
6094,1985,Black,1,0,5.391029513
6094,1986,Black,1,0,5.798277259
6094,1987,Black,1,0,4.638443634
6186,1980,Black,1,0,3.289943542
6186,1981,Black,1,0,5.748503236
6186,1982,Black,1,0,6.64903205
6186,1983,Black,1,0,5.614823218
6186,1984,Black,1,0,5.180005031
6186,1985,Black,1,0,5.764058056
6186,1986,Black,1,0,5.890218758
6186,1987,Black,1,0,7.349338503
6395,1980,Black,1,0,3.776248963
6395,1981,Black,1,0,4.929972144
6395,1982,Black,1,0,5.827067523
6395,1983,Black,1,0,6.37344379
6395,1984,Black,1,0,6.824906211
6395,1985,Black,1,0,7.146569743
6395,1986,Black,1,0,7.322974708
6395,1987,Black,1,0,7.19622711
6430,1980,Black,1,0,3.521044193
6430,1981,Black,1,0,4.129032084
6430,1982,Black,1,0,3.253325568
6430,1983,Black,1,0,5.589074064
6430,1984,Black,1,0,4.264028565
6430,1985,Black,1,0,4.222972906
6430,1986,Black,1,0,4.139072742
6430,1987,Black,1,0,5.512003966
6446,1980,Other,0,0,5.105514066
6446,1981,Other,0,0,5.165354493
6446,1982,Other,0,0,5.205320782
6446,1983,Other,0,0,5.544637579
6446,1984,Other,0,0,7.060247108
6446,1985,Other,0,0,7.146569743
6446,1986,Other,0,0,8.755731289
6446,1987,Other,0,0,7.961782526
6463,1980,Other,0,0,3.416817555
6463,1981,Other,0,0,4.677419383
6463,1982,Other,0,0,2.27063827
6463,1983,Other,0,0,1.920860497
6463,1984,Other,0,0,2.497502543
6463,1985,Other,0,0,3.591003799
6463,1986,Other,0,0,3.522615214
6463,1987,Other,0,0,4.886293334
6558,1980,Other,0,0,8.943702724
6558,1981,Other,0,0,7.538461384
6558,1982,Other,0,0,6.449948101
6558,1983,Other,0,0,6.667602222
6558,1984,Other,0,0,7.396450078
6558,1985,Other,0,0,8.121100971
6558,1986,Other,0,0,8.596535899
6558,1987,Other,0,0,8.574228636
6559,1980,Other,0,0,4.355248477
6559,1981,Other,0,0,4.070796312
6559,1982,Other,0,0,4.066985763
6559,1983,Other,0,0,6.641984583
6559,1984,Other,0,0,7.386363849
6559,1985,Other,0,0,8.056132874
6559,1986,Other,0,0,8.596535899
6559,1987,Other,0,0,8.268006097
6561,1980,Other,0,0,5.997159092
6561,1981,Other,0,0,7.426160256
6561,1982,Other,0,0,8.032902529
6561,1983,Other,0,0,8.924872646
6561,1984,Other,0,0,9.264238991
6561,1985,Other,0,0,9.909909663
6561,1986,Other,0,0,9.792048443
6561,1987,Other,0,0,12.11996066
6574,1980,Black,1,0,4.06279421
6574,1981,Black,1,0,3.461538579
6574,1982,Black,1,0,3.383458515
6574,1983,Black,1,0,4.211117481
6574,1984,Black,1,0,3.567860866
6574,1985,Black,1,0,2.273908557
6574,1986,Black,1,0,3.642384032
6574,1987,Black,1,0,3.50318474
6648,1980,Black,1,0,10.61003692
6648,1981,Black,1,0,7.16636205
6648,1982,Black,1,0,8.314054034
6648,1983,Black,1,0,8.071307483
6648,1984,Black,1,0,12.45717976
6648,1985,Black,1,0,5.274791702
6648,1986,Black,1,0,6.812070049
6648,1987,Black,1,0,4.496066017
6813,1980,Black,1,0,3.829135611
6813,1981,Black,1,0,3.846153947
6813,1982,Black,1,0,4.337767354
6813,1983,Black,1,0,4.211117481
6813,1984,Black,1,0,4.370629463
6813,1985,Black,1,0,4.222972906
6813,1986,Black,1,0,4.775853231
6813,1987,Black,1,0,5.20578123
6824,1980,Hispanic,0,1,2.834411226
6824,1981,Hispanic,0,1,5.384615079
6824,1982,Hispanic,0,1,4.337767354
6824,1983,Hispanic,0,1,4.562043993
6824,1984,Hispanic,0,1,4.706831882
6824,1985,Hispanic,0,1,6.172037562
6824,1986,Hispanic,0,1,6.367804207
6824,1987,Hispanic,0,1,6.43067158
6888,1980,Hispanic,0,1,2.521241404
6888,1981,Hispanic,0,1,2.688664833
6888,1982,Hispanic,0,1,2.168883802
6888,1983,Hispanic,0,1,2.856236237
6888,1984,Hispanic,0,1,4.618023645
6888,1985,Hispanic,0,1,5.522349564
6888,1986,Hispanic,0,1,5.62913919
6888,1987,Hispanic,0,1,5.479770147
6942,1980,Hispanic,0,1,3.711213562
6942,1981,Hispanic,0,1,3.584229394
6942,1982,Hispanic,0,1,6.437326006
6942,1983,Hispanic,0,1,5.798485317
6942,1984,Hispanic,0,1,5.584928075
6942,1985,Hispanic,0,1,5.847193288
6942,1986,Hispanic,0,1,6.872422738
6942,1987,Hispanic,0,1,7.043116
6954,1980,Hispanic,0,1,6.427277223
6954,1981,Hispanic,0,1,7.759336202
6954,1982,Hispanic,0,1,7.336302181
6954,1983,Hispanic,0,1,6.517205481
6954,1984,Hispanic,0,1,3.33176614
6954,1985,Hispanic,0,1,5.051780946
6954,1986,Hispanic,0,1,7.959755467
6954,1987,Hispanic,0,1,5.88770553
6955,1980,Hispanic,0,1,3.294812674
6955,1981,Hispanic,0,1,9.406136856
6955,1982,Hispanic,0,1,10.09077045
6955,1983,Hispanic,0,1,6.147233422
6955,1984,Hispanic,0,1,4.632483948
6955,1985,Hispanic,0,1,6.340120162
6955,1986,Hispanic,0,1,7.221361507
6955,1987,Hispanic,0,1,5.846666349
6964,1980,Black,1,0,3.972940847
6964,1981,Black,1,0,5.925925808
6964,1982,Black,1,0,3.397871007
6964,1983,Black,1,0,3.509264597
6964,1984,Black,1,0,4.685314848
6964,1985,Black,1,0,3.673316343
6964,1986,Black,1,0,4.775853231
6964,1987,Black,1,0,6.050955527
6987,1980,Other,0,0,11.77324812
6987,1981,Other,0,0,12.69841224
6987,1982,Other,0,0,21.88570206
6987,1983,Other,0,0,25.26670242
6987,1984,Other,0,0,13.7422012
6987,1985,Other,0,0,14.75274457
6987,1986,Other,0,0,13.54990463
6987,1987,Other,0,0,9.352575234
7025,1980,Hispanic,0,1,5.536740623
7025,1981,Hispanic,0,1,6.94081647
7025,1982,Hispanic,0,1,7.591093345
7025,1983,Hispanic,0,1,9.475013542
7025,1984,Hispanic,0,1,7.918910895
7025,1985,Hispanic,0,1,9.769564023
7025,1986,Hispanic,0,1,8.596535899
7025,1987,Hispanic,0,1,8.717280181
7043,1980,Other,0,0,3.855082985
7043,1981,Other,0,0,5.384615079
7043,1982,Other,0,0,5.422209335
7043,1983,Other,0,0,5.825379096
7043,1984,Other,0,0,5.883539306
7043,1985,Other,0,0,7.043269649
7043,1986,Other,0,0,7.004584847
7043,1987,Other,0,0,5.512003966
7060,1980,Other,0,0,6.807351979
7060,1981,Other,0,0,5.00000015
7060,1982,Other,0,0,5.060728806
7060,1983,Other,0,0,5.263896989
7060,1984,Other,0,0,5.37923611
7060,1985,Other,0,0,5.522349564
7060,1986,Other,0,0,5.73102383
7060,1987,Other,0,0,5.818226599
7087,1980,Black,1,0,1.745056849
7087,1981,Black,1,0,2.796352535
7087,1982,Black,1,0,2.741228131
7087,1983,Black,1,0,2.576212956
7087,1984,Black,1,0,3.30378282
